15/09/2023 08:00:00,8553604.8
16/09/2023 08:00:00,8569656.3
17/09/2023 08:00:00,8586658.6
18/09/2023 08:00:00,8603129.1
19/09/2023 08:00:00,8619668.2
20/09/2023 08:00:00,8636853.2
21/09/2023 08:00:00,8654525.7
22/09/2023 08:00:00,8672474
23/09/2023 08:00:00,8690228.9
24/09/2023 08:00:00,8708385.6
25/09/2023 08:00:00,8725620.2
26/09/2023 08:00:00,8741638.7
27/09/2023 08:00:00,8757910.7
28/09/2023 08:00:00,8774215.2
29/09/2023 08:00:00,8791786.2
30/09/2023 08:00:00,8808950
01/10/2023 08:00:00,8826494.1
02/10/2023 08:00:00,8843831.4
03/10/2023 08:00:00,8861626.2
04/10/2023 08:00:00,8879304.2
05/10/2023 08:00:00,8895689.9
06/10/2023 08:00:00,8912850.7
07/10/2023 08:00:00,8930044.3
08/10/2023 08:00:00,8947001.3
09/10/2023 08:00:00,8964286.2
10/10/2023 08:00:00,8981220.5
12/10/2023 08:00:00,9016108.9
13/10/2023 08:00:00,9033150.6
14/10/2023 08:00:00,9050514
15/10/2023 08:00:00,9068316.2
16/10/2023 08:00:00,9086823.5
17/10/2023 08:00:00,9103774.1
18/10/2023 08:00:00,9119755.9
19/10/2023 08:00:00,9134898.8
20/10/2023 08:00:00,9151312.9
21/10/2023 08:00:00,9167578.1
22/10/2023 08:00:00,9184865.5
23/10/2023 08:00:00,9201904.6
24/10/2023 08:00:00,9219546.9
25/10/2023 08:00:00,9236781.9
26/10/2023 08:00:00,9254330.4
27/10/2023 08:00:00,9271898
28/10/2023 08:00:00,9289246.2
29/10/2023 08:00:00,9306710.3
30/10/2023 08:00:00,9323960.9
31/10/2023 08:00:00,9341208.7
01/11/2023 08:00:00,9357888
02/11/2023 08:00:00,9374656.7
03/11/2023 08:00:00,9391145.2
04/11/2023 08:00:00,9408275.5
05/11/2023 08:00:00,9426525.4
06/11/2023 08:00:00,9445203.5
07/11/2023 08:00:00,9463014.4
08/11/2023 08:00:00,9480325.7
09/11/2023 08:00:00,9496996.4
10/11/2023 08:00:00,9514492
11/11/2023 08:00:00,9532553.6
12/11/2023 08:00:00,9552322.6
13/11/2023 08:00:00,9570872.2
14/11/2023 08:00:00,9589349.5
15/11/2023 08:00:00,9607864.9
16/11/2023 08:00:00,9625633.7
17/11/2023 08:00:00,9643054.5
18/11/2023 08:00:00,9660240.4
19/11/2023 08:00:00,9677370
20/11/2023 08:00:00,9695362
